Close,Timestamp,High,Low,Open,g,Gold
712.0315141,1478632200,,,,1264.5,1222.2
726.1,1478718600,,,,1229.3,1208.6
713.0753303,1478805000,,,,1230.4,1212.1
717.2937903,1478891400,,,,1244.4,1213.6
703.6167266,1478977800,,,,1258.7,1218.1
699.5159689,1479064200,,,,1272,1216.3
701.5,1479150600,,,,1256.6,1226.6
717.1267482,1479237000,,,,1262.1,1232.8
741.4,1479323400,,,,1263.2,1241.1
747.8418358,1479409800,,,,1269.9,1241.2
746.3999986,1479496200,,,,1257.4,1244.8
751.1055221,1479582600,,,,1241.1,1254.3
721.9999997,1479669000,,,,1230.3,1253.9
740.9999999,1479755400,,,,1233.9,1251.7
749.9603144,1479841800,,,,1219.8,1249
741.2966167,1479928200,,,,1238.2,1259.6
739.6,1480014600,,,,1238.7,1268.4
736.68,1480101000,,,,1222.3,1266.6
730.9182519,1480187400,,,,1209.5,1272.6
734.6899989,1480273800,,,,1230.4,1271.8
734.368274,1480360200,,,,1226.1,1267.8
731,1480446600,,,,1211.1,1258.3
742,1480533000,,,,1207.9,1258.2
752.9522559,1480619400,,,,1208.1,1256.4
770.9999983,1480705800,,,,1233.6,1273
765.0122385,1480792200,,,,1239.1,1283.7
766.9362081,1480878600,,,,1247.9,1287.7
755.6706588,1480965000,,,,1194.7,1284.2
755.8872081,1481051400,,,,1198.7,1273.7
766.1000004,1481137800,,,,1197.9,1276.9
769,1481224200,,,,1157.8,1286.4
769.48,1481310600,,,,1157.6,1285.7
774.7275325,1481397000,,,,1141.3,1290.8
767.3954821,1481483400,,,,1127.3,1285.1
780,1481569800,,,,1127.9,1288.9
780.01,1481656200,,,,1116.4,1286.5
778.0971284,1481742600,,,,1115.6,1292.5
779.78,1481829000,,,,1116.1,1309.7
783.6384401,1481915400,,,,1121.7,1313.1
792.015,1482001800,,,,1106.2,1308.1
785.990815,1482088200,,,,1097.2,1316.2
790.532,1482174600,,,,1099.1,1324.5
795,1482261000,,,,1107.1,1341.22
821.96,1482347400,,,,1089.9,1338.08
860.8385471,1482433800,,,,1088.5,1339.2
891.1883834,1482520200,,,,1090.3,1333.9
898.0764245,1482606600,,,,1091.5,1345.1
885.3431116,1482693000,,,,1073.9,1346
905.9,1482779400,,,,1087.5,1331
934.5,1482865800,,,,1085.6,1328
969,1482952200,,,,1096.5,1323.4
962.4037596,1483038600,,,,1097.8,1324.7
960.9524748,1483125000,,,,1107.7,1320.4
962.5,1483211400,,,,1091.9,1306.3
996.33,1483297800,,,,1078.4,1306.2
1021.92005,1483384200,,,,1075.1,1312
1022,1483470600,,,,1060.3,1290.6
1125.61,1483557000,,,,1060.1,1293.3
976.2436075,1483643400,,,,1077.5,1306.8
887.6010018,1483729800,,,,1070.5,1297
900.5,1483816200,,,,1077.2,1283.4
909,1483902600,,,,1069.4,1285.5
894,1483989000,,,,1074.8,1281.5
906.58,1484075400,,,,1081.9,1272.7
777.0006007,1484161800,,,,1066.2,1271.5
810,1484248200,,,,1050.8,1273.7
825.04,1484334600,,,,1078,1269.9
827.125,1484421000,,,,1062.9,1271.6
810.2100488,1484507400,,,,1064.7,1281.8
826.000002,1484593800,,,,1076.9,1290.6
905.8,1484680200,,,,1073.1,1285.8
871.0000002,1484766600,,,,1077.6,1293.3
901.241569,1484853000,,,,1076.3,1301.5
898.35182,1484939400,,,,1076.4,1299.9
921.7,1485025800,,,,1084.5,1283
912.999997,1485112200,,,,1061.7,1279.9
918.4000006,1485198600,,,,1054.2,1286.9
903.2359735,1485285000,,,,1063.8,1277.4
895.9999963,1485371400,,,,1065.8,1277.7
911.8000001,1485457800,,,,1056.2,1275
917.9481008,1485544200,,,,1070.8,1275.4
917.01,1485630600,,,,1070.5,1266.3
915.9998,1485717000,,,,1074.3,1268.5
918,1485803400,,,,1066.8,1274.1
955.3,1485889800,,,,1076.4,1267
974.6899465,1485976200,,,,1078,1274.1
998,1486062600,,,,1068.8,1274.9
1012.2,1486149000,,,,1068.7,1266.5
1032.996,1486235400,,,,1083.7,1279.4
1006.3,1486321800,,,,1080.8,1273.7
1017.44,1486408200,,,,1080.8,1281.6
1049,1486494600,,,,1084.7,1285.6
1056.5,1486581000,,,,1088.2,1272.4
957.5736458,1486667400,,,,1087.9,1277.3
985,1486753800,,,,1087.6,1281.5
1007.885,1486840200,,,,1104.4,1276.5
997.1,1486926600,,,,1106.5,1277.4
996.0407842,1487013000,,,,1114.2,1295.8
1010.245728,1487099400,,,,1135.8,1274.6
1013,1487185800,,,,1141.5,1281.1
1042,1487272200,,,,1147.2,1291.6
1053.854897,1487358600,,,,1177.1,1291.66
1067.988889,1487445000,,,,1166.8,1286.7
1050.895068,1487531400,,,,1167,1293.8
1060,1487617800,,,,1163.3,1294.7
1119.2499,1487704200,,,,1166.6,1282.1
1134,1487790600,,,,1167.6,1273.2
1166.994444,1487877000,,,,1178,1278.8
1188,1487963400,,,,1173.3,1274.3
1152,1488049800,,,,1183.6,1261.6
1179.979999,1488136200,,,,1187.9,1262.8
1195,1488222600,,,,1180.1,1249.8
1192.001,1488309000,,,,1165.8,1245.2
1228,1488395400,,,,1164.9,1243.7
1265.991,1488481800,,,,1156.3,1238.5
1272.67134,1488568200,,,,1144.7,1245.4
1265.255249,1488654600,,,,1149,1253.8
1271.536254,1488741000,,,,1146.8,1254.3
1277,1488827400,,,,1138.1,1262.2
1245.67,1488913800,,,,1137.1,1260.7
1186,1489000200,,,,1114.2,1266.1
1199.99999,1489086600,,,,1115.5,1267.3
1243.501,1489173000,,,,1127.1,1275.4
1174.302371,1489259400,,,,1132,1277.9
1231,1489345800,,,,1146,1284.1
1232,1489432200,,,,1153.8,1287
1245.57,1489518600,,,,1131.6,1294.1
1250,1489605000,,,,1125,1306.3
1194.607033,1489691400,,,,1133.1,1308.7
1119.6,1489777800,,,,1138.1,1313.7
973,1489864200,,,,1117.3,1316.2
1049.32,1489950600,,,,1119.2,1319.4
1050,1490037000,,,,1102.8,1320.3
1109.999999,1490123400,,,,1107.7,1318.6
997.9999998,1490209800,,,,1103.5,1311.7
1039.8,1490296200,,,,1109.5,1317.4
967,1490382600,,,,1102.2,1320.6
946.777,1490469000,,,,1120.4,1333.4
979.6475943,1490555400,,,,1119.9,1337.4
1020.99,1490641800,,,,1119.9,1341.8
1021.1,1490728200,,,,1120.6,1335.4
1034.964997,1490814600,,,,1123.7,1338
1032,1490901000,,,,1132.5,1326
1076.335615,1490987400,,,,1138.7,1331.9
1083.381886,1491073800,,,,1131.6,1330.9
1110.2098,1491160200,,,,1133.1,1335.7
1142.008587,1491246600,,,,1122.4,1355.9
1136.799247,1491333000,,,,1124.6,1362.4
1125.966819,1491419400,,,,1138.2,1351.6
1191.7,1491505800,,,,1153.4,1339.8
1195,1491592200,,,,1159.6,1335.4
1175.02,1491678600,,,,1153,1339
1225.5,1491765000,,,,1128.1,1344.3
1219.905,1491851400,,,,1117.1,1333.7
1229.955555,1491937800,,,,1118.6,1333
1229.13,1492024200,,,,1112.9,1326.1
1180,1492110600,,,,1115.7,1311.6
1213.000001,1492197000,,,,1123.2,1316.9
1209.60456,1492283400,,,,1107.6,1313.1
1216,1492369800,,,,1104.2,1324.2
1234.47655,1492456200,,,,1094.1,1328.1
1270,1492542600,,,,1090.2,1355.5
1270.99,1492629000,,,,1085.7,1352.1
1302.100001,1492715400,,,,1090.7,1353.2
1323.88743,1492801800,,,,1089.4,1350.5
1330.370486,1492888200,,,,1094.9,1347.8
1346.494381,1492974600,,,,1088.4,1328.8
1348.99899,1493061000,,,,1092.7,1330
1374,1493147400,,,,1096.3,1330.6
1399.937475,1493233800,,,,1096.5,1328.2
1427.536005,1493320200,,,,1085.6,1330.7
1370.466667,1493406600,,,,1094,1315.5
1436.68891,1493493000,,,,1091.4,1315.5
1408.114998,1493579400,,,,1103.4,1302.9
1520,1493665800,,,,1106.7,1321.1
1550,1493752200,,,,1131.8,1318.1
1610,1493838600,,,,1143.8,1333.6
1662.490601,1493925000,,,,1147.2,1326
1574.1324,1494011400,,,,1153.3,1319.9
1597.464397,1494097800,,,,1155.2,1322.4
1585.817393,1494184200,,,,1157.7,1319.4
1678.94988,1494270600,,,,1159,1325.9
1805.52873,1494357000,,,,1163.3,1324.4
1798,1494443400,,,,1152.4,1316.8
1856.5819,1494529800,,,,1172.9,1311.3
1778,1494616200,,,,1167.8,1316.8
1766,1494702600,,,,1163,1311.1
1795.5,1494789000,,,,1169,1320.7
1744.965453,1494875400,,,,1171.5,1326.6
1787,1494961800,,,,1178.5,1349.3
1871.23,1495048200,,,,1172.9,1354.4
1925.220519,1495134600,,,,1171.5,1341.3
1940,1495221000,,,,1172.6,1324.2
2020,1495307400,,,,1176.2,1322.8
2012.928377,1495393800,,,,1183.7,1342.1
2208.15369,1495480200,,,,1201.5,1332.8
2219.03,1495566600,,,,1201.5,1335.8
2423.221689,1495653000,,,,1176.4,1324.3
2271,1495739400,,,,1180.5,1331.9
2066,1495825800,,,,1185.3,1336.3
2019.87289,1495912200,,,,1178.8,1342
2049.901096,1495998600,,,,1179.9,1356.5
2246,1496085000,,,,1186.1,1338.4
2192,1496171400,,,,1177.3,1344.8
2205.131111,1496257800,,,,1173.2,1347.5
2269.787696,1496344200,,,,1167.8,1347.2
2327.470047,1496430600,,,,1174.9,1351.2
2442.38161,1496517000,,,,1184.7,1346.8
2478.51282,1496603400,,,,1194.1,1336.7
2563,1496689800,,,,1188.3,1322.5
2794.8,1496776200,,,,1189.4,1331.4
2770,1496862600,,,,1188.1,1321.2
2698,1496949000,,,,1185.9,1316.3
2817.7,1497035400,,,,1187.2,1320.3
2835,1497121800,,,,1207.4,1316.2
2930,1497208200,,,,1204.4,1303.8
2475.461603,1497294600,,,,1204.3,1302.6
2715.22491,1497381000,,,,1204.4,1310.7
2488.494419,1497467400,,,,1208.9,1312.7
2233.420312,1497553800,,,,1206.9,1312.2
2434.789867,1497640200,,,,1227.8,1312
2610.1234,1497726600,,,,1225.5,1311.3
2488.138358,1497813000,,,,1225.4,1320.8
2573.412169,1497899400,,,,1218.4,1319
2736.027149,1497985800,,,,1192.6,1316.5
2682.447175,1498072200,,,,1183.2,1288.9
2673,1498158600,,,,1189.1,1290.2
2705.656524,1498245000,,,,1182.4,1288.2
2509,1498331400,,,,1190.3,1290.2
2465.897571,1498417800,,,,1193.2,1290.2
2245,1498504200,,,,1186.8,1291.7
2368,1498590600,,,,1174.5,1289.3
2485.539545,1498677000,,,,1182.4,1303.7
2509,1498763400,,,,1209.8,1303.3
2500.325752,1498849800,,,,1214,1298.3
2339.219287,1498936200,,,,1203.3,1297.6
2409.721,1499022600,,,,1175.2,1298.7
2510.73286,1499109000,,,,1194.4,1301.5
2530,1499195400,,,,1186.9,1300.1
2587.901032,1499281800,,,,1202.9,1294.8
2575.915911,1499368200,,,,1193.5,1293.1
2498.6,1499454600,,,,1202.9,1297.5
2514.203934,1499541000,,,,1198,1297.1
2521.660821,1499627400,,,,1201.5,1298.7
2385.26352,1499713800,,,,1192.8,1298.1
2281.644979,1499800200,,,,1199.3,1298.9
2385,1499886600,,,,1204.6,1295.1
2301.277073,1499973000,,,,1193.6,1296.9
2200,1500059400,,,,1203.1,1304
2093.9,1500145800,,,,1210.6,1274.6
1874.048371,1500232200,,,,1218.6,1276.2
2112,1500318600,,,,1200.9,1275.6
2346.11,1500405000,,,,1200.9,1271.2
2271,1500491400,,,,1208.1,1267.2
2665.356133,1500577800,,,,1183.1,1267.4
2629,1500664200,,,,1184.8,1265.6
2809,1500750600,,,,1199.8,1256.6
2792,1500837000,,,,1205.1,1252.8
2753,1500923400,,,,1197.3,1247.8
2460,1501009800,,,,1191.7,1251.3
2476.421866,1501096200,,,,1188,1239.8
2568.797918,1501182600,,,,1184.8,1251.6
2766,1501269000,,,,1169.1,1258.1
2741.635317,1501355400,,,,1151.4,1257.3
2730.740182,1501441800,,,,1148.3,1254.3
2799,1501528200,,,,1153.3,1258.1
2749,1501614600,,,,1152.6,1253.8
2706.001,1501701000,,,,1152.1,1242.8
2785,1501787400,,,,1150.7,1245
2842.7,1501873800,,,,1160.1,1239.6
3289,1501960200,,,,1166.4,1238.1
3266.15,1502046600,,,,1164.1,1225.7
3351,1502133000,,,,1195.9,1226.3
3425,1502219400,,,,1200.6,1222.4
3316.18,1502305800,,,,1204,1229.5
3423.78,1502392200,,,,1207.7,1224
3537.04,1502478600,,,,1212.6,1225.3
3859,1502565000,,,,1209.6,1233
4009,1502651400,,,,1201,1225.3
4265,1502737800,,,,1196.9,1222.2
4083.160719,1502824200,,,,1200.3,1221.3
4314,1502910600,,,,1204.4,1223.7
4245.349905,1502997000,,,,1207.1,1216.6
